id,PC1,PC2,PC3,mpa,lfm,ww.flam.sample,dw.flam.sample,site,sample.wt,spp,tti,fh,fd,gd,gti,pfg,temp.max,year.month,prop.ignite.bins10_nodate,prop.ignite.bins5_nodate,ttfg,gr
"2020_September_EPI_ADFA_(50,60]_2.1",-2.8184163064724856,-0.5227384328182065,0.6924303897905697,-9.027,52.91454443,0.1895260917838638,0.35817390821613615,Painted Caves,0.5477,ADFA,47,1.75,1,161,23,137,291.5,2020_September,94,96,24,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.2",0.4660303690129908,-4.94937728229927,-1.3631045575766163,-8.755,50.0950209,0.18333183084325144,0.36596816915674857,Painted Caves,0.5493,ADFA,31,13,21,186,20,145,426.3,2020_September,94,96,11,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.2",2.041911443927739,-2.002052352949169,0.35502795866720877,-7.46,59.87361769,0.19522994071146244,0.32607005928853755,Painted Caves,0.5213,ADFA,23,11,17,120,6,97,333.3,2020_September,94,93,17,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.3",-1.5010336792948344,-0.22165167859256968,-0.2415650513477781,-7.326,56.87061184,0.15251719948849107,0.26818280051150895,Painted Caves,0.4207,ADFA,42,6.5,3,146,26,117,304.2,2020_September,94,93,16,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.4",-0.4866954925478818,-1.5041439667122172,-1.440094366734292,-7.946,59.27409262,0.20405066792393525,0.3442493320760648,Painted Caves,0.5483,ADFA,35,8,13,158,27,118,310,2020_September,94,93,8,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.4",0.302809875539654,-1.2219662524012904,0.28776902069223625,-10,52.46081936,0.1891827592425608,0.3606172407574392,Painted Caves,0.5498,ADFA,47,13,13,124,28,83,380.4,2020_September,94,96,19,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.4",NA,NA,NA,-7.946,59.27409262,0.15165173660223163,0.25584826339776834,Painted Caves,0.4075,ADFA,NA,NA,NA,200,NA,NA,NA,2020_September,94,93,10,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.5",-0.33161374239844865,-0.13238010740991157,-1.5855981894572675,-6.56,54.61741425,0.16174965870307162,0.29615034129692835,Painted Caves,0.4579,ADFA,43,13,7,135,37,91,343.6,2020_September,94,96,6,"(50,60]"
"2020_September_EPI_ADFA_(50,60]_2.5",1.403679636338492,-0.7127981063537184,-0.9166872054304374,-8.821,52.28346457,0.17097828335056875,0.32702171664943125,Painted Caves,0.498,ADFA,25,12,8,119,18,93,359.2,2020_September,94,96,7,"(50,60]"
"2020_September_EPI_ADFA_(60,70]_1.1",-2.096656880702675,-1.343850008401073,-0.2366099608518606,-6.91,62.97556449,0.195755855000949,0.31084414499905105,St. Marys,0.5066,ADFA,47,8.5,6,169,27,136,294,2020_September,94,96,20,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.1",0.8240626456119386,-1.797310965826104,1.1972037007801064,-5.122,68.67623604,0.19648975037821487,0.2861102496217851,St. Marys,0.4826,ADFA,28,4.5,16,127,5,106,311.8,2020_September,94,91,23,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.1",NA,NA,NA,-5.122,68.67623604,0.1935582829046899,0.2818417170953101,St. Marys,0.4754,ADFA,NA,NA,NA,97,NA,NA,NA,2020_September,94,91,7,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.2",-1.91071830554039,-0.11326333577397887,-0.20592048088906328,-6.92,60.36313806,0.2001023712881863,0.33149762871181365,St. Marys,0.5316,ADFA,45,4.5,3,148,29,116,311.7,2020_September,94,96,16,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.2",1.893355031418081,0.5634694889832383,0.4318958975512807,-5.003,68.06664353,0.19047052870714576,0.27982947129285424,St. Marys,0.4703,ADFA,29,19,5,93,10,78,254.2,2020_September,94,91,19,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.2",1.0048976211132397,0.6269783852003046,0.0163134040343621,-6.59,65.91941836,0.1930867263100237,0.29291327368997633,St. Marys,0.486,ADFA,31,9.25,5,99,19,75,335.4,2020_September,94,91,12,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.2",NA,NA,NA,-8.35,63.18211703,0.19289693795326343,0.3053030620467365,St. Marys,0.4982,ADFA,NA,NA,NA,172,NA,NA,NA,2020_September,94,96,10,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.3",1.493938066723825,-0.9232761786847856,-0.2611657460455762,-7.005,66.16725688,0.1851216557377049,0.2797783442622951,St. Marys,0.4649,ADFA,26,9,10,113,16,87,387.7,2020_September,94,91,10,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.4",-0.649146399219594,1.42384771380256,-0.18416061931998295,-5.33,60.89506173,0.19726215231152883,0.32393784768847117,St. Marys,0.5212,ADFA,40,6.5,2,113,27,84,278.1,2020_September,94,96,13,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.4",0.47309870204478566,-0.3479168295225715,3.365519616026426,-5.33,60.89506173,0.20679976980625353,0.33960023019374647,St. Marys,0.5464,ADFA,42,12,4,97,2,91,307.9,2020_September,94,96,40,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.4",-1.8064465421657567,0.6766925308244733,-1.0024218786305863,-5.751,62.62002743,0.18872260649514971,0.30137739350485027,St. Marys,0.4901,ADFA,45,3.5,4,141,36,101,299.4,2020_September,94,96,9,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.5",-0.9736713146924432,-0.6536724677383445,1.5208495663987145,-5.45,63.67536646,0.1866976627348187,0.2932023372651813,St. Marys,0.4799,ADFA,43,6,6,132,15,111,302.7,2020_September,94,96,28,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.5",1.6956485518485422,-0.10385857751610128,1.1046323102266475,-3.082,65.84311303,0.18028700186219743,0.2738129981378026,St. Marys,0.4541,ADFA,29,10,12,95,8,75,285.7,2020_September,94,91,21,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.5",0.3829787686312238,0.9342874503012452,0.5795506955205412,-4.49,66.2668227,0.19134726376913608,0.28875273623086395,St. Marys,0.4801,ADFA,38,10,4,100,20,76,300.1,2020_September,94,91,18,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.5",1.8210515776795484,0.1935586393916636,-0.19158883195637105,-4.49,66.2668227,0.19820244589125469,0.29909755410874533,St. Marys,0.4973,ADFA,31,18,5,97,18,74,337.6,2020_September,94,91,13,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.5",1.9516700766905437,0.6388887078985146,2.548878635873338,-3.35,66.73400673,0.21553049273020997,0.32296950726979,St. Marys,0.5385,ADFA,33,10,8,69,4,57,313.9,2020_September,94,91,29,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.6",0.7228407816192238,-1.9102811933367407,-0.158202604685004,-2.49,68.7279718,0.20753465628560577,0.3019653437143942,St. Marys,0.5095,ADFA,32,12,10,136,17,109,384.5,2020_September,94,91,15,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.6",-1.934215846152031,1.2677682238822905,1.237204702966065,-5.741,63.30498177,0.20529880952380952,0.32430119047619044,Painted Caves,0.5296,ADFA,49,1.5,1,120,25,94,275.1,2020_September,94,96,24,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_1.6",1.2157250915030415,-2.435008247092014,-0.7907696316521167,-4.884,69.43425877,0.20129404853918692,0.2899059514608131,St. Marys,0.4912,ADFA,19,11.5,17,152,6,129,253.8,2020_September,94,91,13,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.1",-0.7892937020397143,0.25331182446241984,-0.4822522275884584,-4.68,68.22268326,0.1966916752312435,0.28830832476875645,Painted Caves,0.485,ADFA,42,7,5,129,30,94,328.2,2020_September,94,91,12,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.1",-1.5064106502572856,-0.12843092778935178,-0.7342488427580309,-5.068,67.5059952,0.2305599856836077,0.34154001431639236,Painted Caves,0.5721,ADFA,41,5,5,148,29,114,297.6,2020_September,94,91,12,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.2",0.31926398424667246,0.4257510768178485,-1.105722378314236,-6.567,62.05663189,0.18507092146404264,0.29822907853595737,Painted Caves,0.4833,ADFA,40,15,4,117,32,81,342.6,2020_September,94,96,8,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.2",0.7694538932084238,0.6064622135945086,-0.6998058516208109,-3.488,65.15629481,0.18561833651675635,0.2848816634832436,Painted Caves,0.4705,ADFA,25,6,4,109,19,86,332.5,2020_September,94,91,6,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.2",-0.17840340499476884,-1.8297088409808608,0.2557807648473487,-4.973,68.28163123,0.21829784589892295,0.31970215410107705,Painted Caves,0.538,ADFA,37,5,15,143,19,109,343.5,2020_September,94,91,18,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.2",2.333264952467836,-1.0536304068124356,0.11170465288549974,-6.05,68.8067648,0.20225443413729133,0.29394556586270865,Painted Caves,0.4962,ADFA,26,18.25,10,106,10,86,338.9,2020_September,94,91,16,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.3",-3.088704097924251,1.0959985610788083,-1.5335421656764274,-0.746,64.3441166,0.1889478693489076,0.29365213065109236,Painted Caves,0.4826,ADFA,57,4,3,154,49,102,282.4,2020_September,94,96,8,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.3",-0.6335409175395016,-0.3251495559351996,0.19964826522382068,-3.298,69.72434561,0.1852339293025795,0.2656660706974205,Painted Caves,0.4509,ADFA,44,7,10,130,26,94,308.4,2020_September,94,91,18,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.4",2.1538518057487877,-1.6140622669258904,-0.615914375217216,-6.166,62.38394729,0.17456938399114724,0.2798306160088528,Painted Caves,0.4544,ADFA,21,16,9,120,11,100,379.1,2020_September,94,96,10,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.5",0.7035829478480928,1.367645970079023,0.27437536088015385,-4.878,63.11576355,0.16847300868252174,0.26692699131747827,Painted Caves,0.4354,ADFA,44,18,2,92,26,64,295.9,2020_September,94,96,18,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.6",1.0201455886781463,0.05331802018416914,0.5246287771755218,-6.42,64.19871795,0.1854426898301776,0.2888573101698224,Painted Caves,0.4743,ADFA,37,12,9,102,19,74,324.5,2020_September,94,96,18,"(60,70]"
"2020_September_EPI_ADFA_(60,70]_2.6",1.2045522497203272,0.2760930881891478,-1.2099460819274452,-6.305,67.24033816,0.19672704459288676,0.29257295540711326,Painted Caves,0.4893,ADFA,29,16,3,112,23,86,335.7,2020_September,94,91,6,"(60,70]"
"2020_September_EPI_ADFA_(70,80]_1.1",0.5321972493434977,0.4457951132037562,1.207863147384067,-3.979,74.00699078,0.2303056062819576,0.31119439371804236,St. Marys,0.5415,ADFA,40,11,8,101,16,77,274.7,2020_September,89,78,24,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.1",0.7172601081412293,-0.06974550424443395,-0.6817962658228258,-6.006,73.52002836,0.20295117466802853,0.27604882533197145,St. Marys,0.479,ADFA,32,12.75,5,118,22,91,335.7,2020_September,89,78,10,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.2",-0.2916794912089403,-0.571412254063401,-1.2723204980793512,-2.444,74.9382716,0.19460839802399432,0.25969160197600566,St. Marys,0.4543,ADFA,33,8.5,9,144,25,110,289.1,2020_September,89,78,8,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.2",1.2909353646852908,0.3296879530745678,-0.3672721414677272,-3.13,78.9893617,0.223787072808321,0.283312927191679,St. Marys,0.5071,ADFA,30,12,8,104,19,77,306,2020_September,89,97,11,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.3",-1.0868085477682976,0.975056704335072,0.5815120495451722,-2.18,74.64550979,0.20212292673497,0.27077707326503,St. Marys,0.4729,ADFA,47,4,6,116,28,82,286.9,2020_September,89,78,19,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.3",3.8003526451891534,-0.4277765033525913,0.533221125146206,-4.401,73.25017325,0.20328224,0.27751776,St. Marys,0.4808,ADFA,20,20.5,8,74,5,61,381,2020_September,89,78,15,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.3",0.7838385465905988,2.7185709625222345,-0.4208407380418534,-5.79,74.72252059,0.19082364754098363,0.25537635245901635,St. Marys,0.4462,ADFA,31,4,2,77,26,49,302.3,2020_September,89,78,5,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.3",-0.16388180335520833,-0.8340993845264437,-0.13881201867711848,-5.032,79.96521739,0.22803378430614613,0.28516621569385386,St. Marys,0.5132,ADFA,35,5,11,134,21,102,326.5,2020_September,89,97,14,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.4",1.9028803870746829,-2.7293126090331112,2.49977646376157,-2.932,72.47869318,0.2246486720197653,0.30995132798023467,St. Marys,0.5346,ADFA,36,11,16,106,5,85,452.9,2020_September,89,78,31,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.4",1.7764596461207047,-0.8032148996536308,1.7551030430411927,-3.502,75.35528596,0.23733943467088364,0.31496056532911637,St. Marys,0.5523,ADFA,35,14.5,8,93,9,76,382.8,2020_September,89,97,26,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.5",-3.0821887544820736,-1.0738741011465278,0.9210180540683282,-2.23,75.89498807,0.23735658073270016,0.31274341926729987,St. Marys,0.5501,ADFA,59,5,5,165,31,129,319.5,2020_September,89,97,28,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.6",-1.1133701637293467,-1.4036526335065138,-0.1308787662045221,-3.996,73.03595206,0.2266598691804541,0.3103401308195459,St. Marys,0.537,ADFA,48,10.5,10,152,29,113,333.8,2020_September,89,78,19,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_1.6",-3.115343901811217,-0.2777238615511595,3.8642556527421728,-2.999,78.5488959,0.2318427561837456,0.2951572438162544,St. Marys,0.527,ADFA,65,1,4,134,18,112,287.8,2020_September,89,97,47,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.1",-4.115394680339855,-2.0128048920793824,-0.05795568302217946,-3.65,78.26537664,0.21043118821477036,0.26886881178522964,Painted Caves,0.4793,ADFA,56,4,3,201,32,166,311.6,2020_September,89,97,24,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.2",-1.146534570798707,-1.5898581659784656,-1.31315354109376,-0.873,75.7719715,0.23851716216216215,0.31478283783783784,Painted Caves,0.5533,ADFA,39,12.5,9,171,26,136,267.8,2020_September,89,97,13,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.2",-0.2576900647267603,2.3726182758176035,0.3413198911405906,-3.167,78.51208459,0.22593236725195692,0.2877676327480431,Painted Caves,0.5137,ADFA,45,6.5,1,87,31,55,310.7,2020_September,89,97,14,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.2",-2.0558701306432483,1.0837932998281952,-0.0909325932194529,-2.177,76.02059581,0.2329153990806519,0.3063846009193481,Painted Caves,0.5393,ADFA,60,5.75,5,126,44,77,329.3,2020_September,89,97,16,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.4",2.25686224099664,2.307281564268977,0.8236427892422438,-3.444,79.38973648,0.23636836245554357,0.2977316375444565,Painted Caves,0.5341,ADFA,35,9,8,50,22,20,339.2,2020_September,89,97,13,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.4",-0.6108865234112226,-2.6393223572237003,2.4386091282772497,-4.019,79.91498406,0.24052451269935027,0.3009754873006497,Painted Caves,0.5415,ADFA,49,7,18,143,12,113,325.4,2020_September,89,97,37,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.4",NA,NA,NA,-1.957,72.67645003,0.22727640631323348,0.31272359368676655,Painted Caves,0.54,ADFA,NA,NA,NA,133,NA,NA,NA,2020_September,89,78,3,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.4",NA,NA,NA,-4.942,73.64932052,0.22457510975376976,0.3049248902462302,Painted Caves,0.5295,ADFA,NA,NA,NA,153,NA,NA,NA,2020_September,89,78,12,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.5",1.59330230125293,-0.6803783486085281,-0.07452456322269477,-3.549,70.07993909,0.22097768576544313,0.31532231423455687,Painted Caves,0.5363,ADFA,32,13,16,111,17,78,289.4,2020_September,89,78,15,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.5",-0.4830304436823899,-0.4544118185816954,-0.93155209161278,-3.05,75.8322237,0.22702370314274897,0.29937629685725103,Painted Caves,0.5264,ADFA,41,10.5,11,141,29,101,275.6,2020_September,89,97,12,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.6",-0.8458257538052748,1.3385694445402825,1.1675929573171595,-4.28,75.74183976,0.2280333896158717,0.30106661038412835,Painted Caves,0.5291,ADFA,44,10,1,112,18,93,212.6,2020_September,89,97,26,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.6",-1.6625791427468144,0.8551378315503311,-1.1046707446869513,-5.779,76.77725118,0.21802680965147453,0.2839731903485255,Painted Caves,0.502,ADFA,46,6.75,2,138,37,99,299.6,2020_September,89,97,9,"(70,80]"
"2020_September_EPI_ADFA_(70,80]_2.6",NA,NA,NA,-4.28,75.74183976,0.2341533558463487,0.30914664415365134,Painted Caves,0.5433,ADFA,NA,NA,NA,173,NA,NA,NA,2020_September,89,97,19,"(70,80]"
"2020_September_EPI_ADFA_(80,90]_1.1",-0.1470200010626927,-1.254682478937816,0.5171711158809337,-2.169,81.13409415,0.24505857452254387,0.30204142547745616,St. Marys,0.5471,ADFA,43,12.5,9,134,21,104,340.1,2020_September,89,87,22,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_1.1",1.5059142490134498,-1.4977523265696195,0.9523996286386274,-0.83,88.17589577,0.2519567076337199,0.28574329236628004,St. Marys,0.5377,ADFA,30,9,19,116,8,89,289.9,2020_September,89,92,22,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_1.2",0.7132842744527355,-0.964985165867409,-0.40351190161315326,-0.244,86.2752034,0.22602202810482336,0.26197797189517663,St. Marys,0.488,ADFA,26,6,17,133,13,103,238.9,2020_September,89,92,13,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_1.2",1.7583168895366268,-0.2186478711404868,-0.9516395992787964,-3.57,83.04843305,0.2533441245136187,0.3050558754863813,St. Marys,0.5584,ADFA,26,15,10,111,18,83,301.4,2020_September,89,87,8,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_1.2",-0.4956756030676671,-1.3181001109341526,1.1310906700345902,-3.79,88.5193133,0.25909789413773476,0.2927021058622652,St. Marys,0.5518,ADFA,43,11.5,7,137,16,114,323.56,2020_September,89,92,27,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_1.3",1.4817434814724042,0.9398704878929324,-1.0818299994899914,-0.744,82.28373702,0.23527213363705396,0.28592786636294604,St. Marys,0.5212,ADFA,24,14,4,103,18,81,272.6,2020_September,89,87,6,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_1.3",0.7838335371449987,1.2582476146215609,0.1698196742983329,-3.88,80.30418251,0.2111554618304513,0.2629445381695487,St. Marys,0.4741,ADFA,34,7.5,4,91,22,65,334.6,2020_September,89,87,12,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_1.3",NA,NA,NA,-0.744,82.28373702,0.22484468488990136,0.27325531511009865,St. Marys,0.4981,ADFA,NA,7,NA,114,NA,NA,NA,2020_September,89,87,29,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_1.5",-2.7487625987145594,1.462392895951882,0.9422223104506872,-0.136,81.95615514,0.24367562557924005,0.29732437442076,St. Marys,0.541,ADFA,60,3,1,127,36,90,279.5,2020_September,89,87,24,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_2.3",-2.0277231204338304,-1.5736683206560085,-0.3336740346314935,-2.087,87.03380969,0.2509564107342527,0.2883435892657473,Painted Caves,0.5393,ADFA,54,9,15,170,33,122,259.2,2020_September,89,92,21,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_2.5",-3.3556868500074657,0.2365558917286916,-0.1787372794532538,-2.04,80.39358601,0.2398523636363637,0.2983476363636363,Painted Caves,0.5382,ADFA,61,5.5,3,160,41,116,281.2,2020_September,89,87,20,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_2.5",0.2371869351267699,1.9540298218053531,0.5573886102788073,-1.16,86.8058012,0.23917322476803643,0.2755267752319636,Painted Caves,0.5147,ADFA,39,4,4,85,25,56,315.4,2020_September,89,92,14,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_2.6",-0.06760383510473833,0.818611330789308,-0.8206566870002068,-2.09,82.73785628,0.23263220562390163,0.2811677943760984,Painted Caves,0.5138,ADFA,43,5,12,111,36,63,324.8,2020_September,89,87,7,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_2.6",-0.7135851512375663,2.5071543916280103,-1.5142072950022885,-3.748,82.05047319,0.20908055796222488,0.2548194420377751,Painted Caves,0.4639,ADFA,39,7.5,2,112,35,75,216.9,2020_September,89,87,4,"(80,90]"
"2020_September_EPI_ADFA_(80,90]_2.6",-4.082038154134531,0.3467726322792015,-0.7082719593157292,-2.648,82.51346499,0.2401077710013771,0.2909922289986229,Painted Caves,0.5311,ADFA,67,5,2,169,50,117,299.9,2020_September,89,87,17,"(80,90]"
"2020_September_EPI_ADFA_(90,100]_1.4",-0.8057989530952735,-2.56690005295665,-1.2125628376246669,-1.087,94.73503097,0.2812837250397597,0.29691627496024037,St. Marys,0.5782,ADFA,34,10.5,10,176,22,144,334.2,2020_September,95,100,12,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_1.5",0.7326719182454343,-0.00781519056616891,1.800476201267203,-1.21,92.75584515,0.2202974746470471,0.23750252535295288,St. Marys,0.4578,ADFA,37,11,7,101,9,85,288.4,2020_September,95,100,28,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_2.1",-5.137411955373308,0.564579841226425,-1.075848379196126,-0.319,94.82758621,0.25752654867256636,0.27157345132743366,Painted Caves,0.5291,ADFA,72,2.5,2,183,56,125,267.7,2020_September,95,100,16,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_2.1",0.984601853357966,-3.3103879150207667,0.4286371317846976,-1.13,91.26827341,0.24889403015905803,0.2727059698409419,Painted Caves,0.5216,ADFA,31,6.5,20,143,13,110,416,2020_September,95,100,18,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_2.2",-1.7508878325907598,0.6112724682172898,0.3764658772541445,-0.256,96.14890886,0.2708752617801047,0.2817247382198953,Painted Caves,0.5526,ADFA,57,7.5,7,129,36,86,288,2020_September,95,86,21,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_2.3",-3.7878934582202546,-0.9568645069177598,-1.39295709565871,-2.371,95.2844695,0.246354094488189,0.258545905511811,Painted Caves,0.5049,ADFA,65,10,7,190,49,134,278.9,2020_September,95,86,16,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_2.3",NA,NA,NA,-0.106,95.64,0.23880668574933553,0.2496933142506645,Painted Caves,0.4885,ADFA,NA,6,NA,107,NA,NA,NA,2020_September,95,86,11,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_2.4",-0.01100119247637332,-1.100095038832624,0.766536951609657,-1.059,91.22048553,0.27582653913043476,0.3023734608695653,Painted Caves,0.5782,ADFA,42,14,7,130,18,105,330.7,2020_September,95,100,24,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_2.5",1.081817723799481,-0.25077468185024343,0.4001314930850008,-0.151,95.22116904,0.23714914019826025,0.2490508598017398,Painted Caves,0.4862,ADFA,34,10.5,11,107,17,79,316.5,2020_September,95,86,17,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_2.6",2.989112705290788,2.4584521754544135,0.5850958812133131,-0.089,93.51620948,0.26525451030927844,0.2836454896907216,Painted Caves,0.5489,ADFA,26,11.5,6,45,15,24,312.3,2020_September,95,100,11,"(90,100]"
"2020_September_EPI_ADFA_(90,100]_2.6",-2.630821470112237,2.016023670634888,-0.2827369536832489,-0.895,94.52848407,0.24117026803441433,0.2551297319655857,Painted Caves,0.4963,ADFA,64,3,4,122,50,68,304.5,2020_September,95,100,14,"(90,100]"
2020_September_EPI_ADFA_NA_1.4,NA,NA,NA,-7.131,NA,0.02989148478327696,0.449108515216723,St. Marys,0.479,ADFA,NA,NA,NA,193,NA,NA,NA,2020_September,83,83,55,NA
"2020_September_EPI_CEME_(100,110]_1.1",-1.8953714931496184,0.8695059108292069,-1.2611184669623206,-0.208,101.0507881,0.2770906794425087,0.2742093205574913,St. Marys,0.5513,CEME,56,10,5,137,46,90,296.3,2020_September,60,57,10,"(100,110]"
"2020_September_EPI_CEME_(100,110]_1.2",-1.958993104006556,-0.988240914499307,1.2931061996555016,-0.394,105.897772,0.26590451941438575,0.25109548058561426,St. Marys,0.517,CEME,57,10,5,148,27,113,334.4,2020_September,60,62,30,"(100,110]"
"2020_September_EPI_CEME_(100,110]_1.2",NA,NA,NA,-0.394,105.897772,0.2368967536600891,0.22370324633991087,St. Marys,0.4606,CEME,NA,NA,NA,92,NA,NA,NA,2020_September,60,62,30,"(100,110]"
"2020_September_EPI_CEME_(100,110]_1.4",-0.24754720831150248,-0.8915098706849358,0.8146763927650826,-0.192,106.6751162,0.26442303761242847,0.2478769623875715,St. Marys,0.5123,CEME,41,10,5,128,19,103,367.1,2020_September,60,62,22,"(100,110]"
"2020_September_EPI_CEME_(100,110]_1.5",NA,NA,NA,-2.098,103.0204082,0.24037370325693608,0.23332629674306393,St. Marys,0.4737,CEME,NA,NA,NA,162,NA,NA,NA,2020_September,60,57,18,"(100,110]"
"2020_September_EPI_CEME_(100,110]_1.6",-2.89793128137109,0.5756906640385442,1.3349382020814835,-0.909,100.0726216,0.27760072595281315,0.2773992740471869,St. Marys,0.555,CEME,74,10,5,132,43,87,303.2,2020_September,60,57,31,"(100,110]"
"2020_September_EPI_CEME_(100,110]_2.1",-1.5681126987720782,0.8216319846213269,0.3079850784326031,-0.641,108.3877996,0.23728123366440143,0.21891876633559856,Painted Caves,0.4562,CEME,60,10,5,120,40,78,324.4,2020_September,60,62,20,"(100,110]"
"2020_September_EPI_CEME_(100,110]_2.1",-1.4907009108160127,-2.904122100048718,1.620746637922348,-1.082,102.5523013,0.2353790332575914,0.22952096674240857,Painted Caves,0.4649,CEME,49,7,14,165,16,135,331.4,2020_September,60,57,33,"(100,110]"
"2020_September_EPI_CEME_(100,110]_2.1",1.4881743016490974,-0.8459765618774095,0.4077830079751069,-2.738,106.1031084,0.23346450248298695,0.22003549751701307,Painted Caves,0.4535,CEME,36,12,12,104,20,72,394.7,2020_September,60,62,16,"(100,110]"
"2020_September_EPI_CEME_(100,110]_2.1",NA,NA,NA,-1.082,102.5523013,0.2704656475934724,0.2637343524065276,Painted Caves,0.5342,CEME,NA,NA,NA,142,NA,NA,NA,2020_September,60,57,33,"(100,110]"
"2020_September_EPI_CEME_(100,110]_2.2",-2.0514621674159454,-0.5451392470945702,0.8024480551407043,-0.226,106.6985646,0.2541787037037037,0.2382212962962963,Painted Caves,0.4924,CEME,56,10,5,154,29,107,300.8,2020_September,60,62,27,"(100,110]"
"2020_September_EPI_CEME_(100,110]_2.2",NA,NA,NA,-0.226,106.6985646,0.2706972222222222,0.2537027777777778,Painted Caves,0.5244,CEME,NA,NA,NA,115,NA,NA,NA,2020_September,60,62,42,"(100,110]"
